iter,temperature,objective,area,violation,feasible,best_area
1957,9.941211275186301,501.5082090607942,501.5082090607942,0.0,True,497.66872610210726
1958,9.921328852635929,501.5082090607942,501.5082090607942,0.0,True,497.66872610210726
1959,9.901486194930657,504.2429494874209,504.2429494874209,0.0,True,497.66872610210726
1960,9.881683222540795,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1961,9.861919856095714,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1962,9.842196016383522,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1963,9.822511624350755,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1964,9.802866601102053,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1965,9.78326086789985,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1966,9.76369434616405,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1967,9.744166957471721,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1968,9.724678623556779,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1969,9.705229266309665,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1970,9.685818807777046,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1971,9.666447170161492,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1972,9.647114275821169,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1973,9.627820047269527,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1974,9.608564407174988,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1975,9.589347278360638,503.02454657047224,503.02454657047224,0.0,True,497.66872610210726
1976,9.570168583803916,503.1942878468364,502.9092013671937,2.850864796427174e-06,False,497.66872610210726
1977,9.551028246636308,503.1942878468364,502.9092013671937,2.850864796427174e-06,False,497.66872610210726
1978,9.531926190143036,503.1942878468364,502.9092013671937,2.850864796427174e-06,False,497.66872610210726
1979,9.51286233776275,503.1942878468364,502.9092013671937,2.850864796427174e-06,False,497.66872610210726
1980,9.493836613087224,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1981,9.47484893986105,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1982,9.455899241981328,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1983,9.436987443497365,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1984,9.41811346861037,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1985,9.399277241673149,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1986,9.380478687189802,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1987,9.361717729815423,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1988,9.342994294355792,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1989,9.324308305767081,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1990,9.305659689155547,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1991,9.287048369777237,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1992,9.268474273037683,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1993,9.249937324491608,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1994,9.231437449842625,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1995,9.21297457494294,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
1996,9.194548625793054,501.56752251506424,499.6965423187735,1.8709801962907587e-05,False,497.66872610210726
